"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1893248907636867576","Sat Feb 22 23:35:27 +0000 2025","0","@salam4jari Ayo kita ajukan Revisi UU ke MK krn #Danantara potensi melanggar UUD 45.","1893444522681471012","","salam4jari","in","","0","0","0","https://x.com/undefined/status/1893444522681471012","1564243009",
"1892522806316839177","Sat Feb 22 23:31:31 +0000 2025","0","@BosPurwa Pernah dengar kalau keponakan nya bakal jadi petinggi Danantara itu bener nggak ya???","1893443535442981035","","BosPurwa","in","","0","0","0","https://x.com/undefined/status/1893443535442981035","1703053198288961536",
"1893443503268733222","Sat Feb 22 23:31:24 +0000 2025","0","My out of the box mind said: Coba deh tanya pendapat Bentjok Beliau kan kena vonis seumur hidup tuh. Coba tempo wawancarai bentjok dan tanya skema Danantara. Blio pasti kasih insight bagus ","1893443503268733222","","","in","","0","0","0","https://x.com/undefined/status/1893443503268733222","602458231",
"1893443450080464921","Sat Feb 22 23:31:16 +0000 2025","0"," Cabut Instruksi Presiden No. 1/2025 Evaluasi total Program MBG Efisiensi Kabinet Merah Putih Akuntabilitas dan transparansi pengelolaan Danantara Cabut Revisi UU Minerba Segera realisasikan tunjangan kinerja dosen Hapus Dwifungsi TNI https://t.co/7pYE4kzDqJ","1893443469466542553","https://pbs.twimg.com/media/GkbczEgXsAAGyWG.jpg","ppijerman","in","","0","1","1","https://x.com/undefined/status/1893443469466542553","325125278",
"1893076185254633547","Sat Feb 22 23:29:27 +0000 2025","0","@OposisiCerdas Sekalian aja Bu Iriana jadi admin nya danantara biar komplit","1893443014569402511","","OposisiCerdas","in","","0","0","0","https://x.com/undefined/status/1893443014569402511","1554095029677076481",
"1893287762285244792","Sat Feb 22 23:22:45 +0000 2025","0","@Quvvatt Kalau Pandu Sjahrir sang keponakan masuk di jajaran pengurus Danantara apa kata dunia ? ‍ https://t.co/2jpWlaLBDZ","1893441328836731118","https://pbs.twimg.com/media/GkbaL9uaoAMD9ft.jpg","Quvvatt","in","","0","0","0","https://x.com/undefined/status/1893441328836731118","1604744331734441984",
"1893118511939232103","Sat Feb 22 23:16:29 +0000 2025","0","@ARSIPAJA Itungan dikit lah. liat aja ntar itu boncoanya danantara bisa bertrilyun2","1893439750524301526","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1893439750524301526","1576778911874420736",
"1892923628037021960","Sat Feb 22 23:15:37 +0000 2025","1","@tempodotco kontol kontol kontol semua. semua yg di balik danantara ini semoga organ seksualnya ketembak ak 47 sejuta kali","1893439533011869746","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1893439533011869746","1450137177841487873",
"1893437630773182633","Sat Feb 22 23:08:04 +0000 2025","3","Danantara- Ambisi besar tapi risiko lebih besar. Alih-alih memperkuat BUMN justru bisa jadi ladang baru intervensi politik &amp; birokrasi gemuk. Transparansi &amp; profesionalisme harus jadi prioritas bukan sekadar nama keren.","1893437630773182633","","","in","","0","0","2","https://x.com/undefined/status/1893437630773182633","364069058",
"1893437216036098268","Sat Feb 22 23:06:25 +0000 2025","0","Tolong netizen diaminkan ini sebagai tolak bala.. Ya Allah lindungilah kami semoga itu tidak terjadi dan yg akan duduk mengelola di Danantara adalah org2 profesional dan amanah ","1893437216036098268","","","in","","0","0","0","https://x.com/undefined/status/1893437216036098268","1544303873523068928",
"1893090081063477411","Sat Feb 22 23:05:31 +0000 2025","0","@tatakujiyati Efisiensi tapi pejabat-pejabat g krna polisi g kena dana efisiensi buat danantara mbg .... Prasaan mulyono saja kagak bar bar kayak gini lho.","1893436988210192475","","tatakujiyati","in","","0","0","0","https://x.com/undefined/status/1893436988210192475","849542676718522370",
"1893436806823321809","Sat Feb 22 23:04:47 +0000 2025","1","Katanya Danantara Ga Boleh Ada Titipan? Eh tahunya anak ponakan dia juga.","1893436806823321809","","","in","","0","0","1","https://x.com/undefined/status/1893436806823321809","1502704748491075586",
"1893436700426203375","Sat Feb 22 23:04:22 +0000 2025","0","Danantara itu bagus. Dengan dana kelolaan Rp 14.000 triliun bisa cuan 10 persen saja setahun sudah menghasilkan dana segar Rp 1.400 triliun. Yang penting pengelola nya berintegritas dan jauh dari korupsi.","1893436700426203375","","","in","","0","0","0","https://x.com/undefined/status/1893436700426203375","232546110",
"1893436072031383906","Sat Feb 22 23:01:52 +0000 2025","0","Ada yg bilang bahwa Danantara adalah gentong babi persiapan pemilu 2029. Apalagi KPK &amp; BPK tidak boleh mendekatinya . Masuk akal &amp; kemungkinan besar iya. Sekali mendayung 3-4 pulau didapatkuatkan ekonomi nasional balas jasa ke pihak lain bagi2 rezeki &amp; bekal pemilu.","1893436072031383906","","","in","","0","0","0","https://x.com/undefined/status/1893436072031383906","548162595",
"1893435833614770453","Sat Feb 22 23:00:55 +0000 2025","0","Halo para suhu sblm anda disuruh ke surga sama mentri zonasi tl jwb dulu ya.. Apa #bedanya DANA COVID 19 yg tdk boleh di AUDIT dg DANANTARA yg juga tdk boleh di AUDIT ? SURGA DUNIA KAH ? atau tdk warasnya penguasa ?","1893435833614770453","","","in","","0","0","0","https://x.com/undefined/status/1893435833614770453","1834608799094824960",
"1893435624193175804","Sat Feb 22 23:00:05 +0000 2025","0","Betul Pro Kontra Danantara Said Didu Sebut Kementerian BUMN Mestinya Dibubarkan Sejak Dulu Bandingkan China-Singapura Sumber: FAJAR https://t.co/MFmZu5jr4h","1893435624193175804","","","in","","0","0","0","https://x.com/undefined/status/1893435624193175804","1858929811282132992",
"1892418522245906663","Sat Feb 22 22:54:54 +0000 2025","0","@M45Broo_ Itulah knp Danantara dibentuk krn pemerintah tau kalau cari investor buat invest di indo sulit yg lama aja malah pada kabur biar punya uang buat invest di negeri sendiri tp percaya deh alih² buat investasi yg bener uang Danantara bakal jadi exit liquidity para koruptor.","1893434320087585263","","M45Broo_","in","","0","0","0","https://x.com/undefined/status/1893434320087585263","412178265",
"1893219499718906362","Sat Feb 22 22:51:49 +0000 2025","24","@NenkMonica Danantara cara cerdas wowo Wiwi mendanai pemenangan pemilu mereka di 2029. Meskipun Gerindra mendaulat wowo sbg capres ke depannya tapi fufu Fafa akan tetap sbg wakil fufu Fafa dinilai belum matang utk 5 tahun ke depan biarlah wowo diberi kesempatan menikmati kursi 10 tahun.","1893433541108678674","","NenkMonica","in","","0","2","1","https://x.com/undefined/status/1893433541108678674","1456794822321131521",
"1893285334399520770","Sat Feb 22 22:47:37 +0000 2025","12","@saltedmess kayaknya bakal banyak kasus di indonesia di tutupin.. kyak pagar laut ga bkal ad lagi beitanya secara perlahan btw jiwasraya ktanya ijinnya di cabut danantara bkal hilang berita demo ( kita &amp; mahasiswa ) bakal ga ada di berita .. Owh my GOD kudu make bahasa inggris nie di X","1893432483904909483","","saltedmess","in","","0","0","1","https://x.com/undefined/status/1893432483904909483","496154169",
"1893207696280879330","Sat Feb 22 22:40:55 +0000 2025","0","@BivitriS @YouTube Danantara adalah persiapan utk escape dari situasi tsb diatas bg segelintir... yang sdh fahamSITUASI kecuali ada langkah BERANI dari para-para masyarakat PEJUANGSEJATI ..!!! Dari analisa sederhana ini smoga mba @BivitriS faham apa yg hrs terutama mahasiswa ketahui &amp; fahami","1893430798818189692","","dharmarymk","in","","0","1","0","https://x.com/undefined/status/1893430798818189692","1864337000884785152",
"1893430736377561246","Sat Feb 22 22:40:40 +0000 2025","0","Indef Jabarkan Beragam Tantangan yang Bakal Dialami Danantara https://t.co/iAYWBOxTuh","1893430736377561246","","","in","","0","0","0","https://x.com/undefined/status/1893430736377561246","1578222594",
"1892869991521014254","Sat Feb 22 22:38:49 +0000 2025","0","@DS_yantie Sampai buat danantara hejejehe","1893430272353571304","","DS_yantie","in","","0","0","0","https://x.com/undefined/status/1893430272353571304","713999129488142336",
"1893429213497053265","Sat Feb 22 22:34:37 +0000 2025","3","Blm juga diresmikan danantara calon kepengurusannya mengkhawatirkan orang² yg ngurus itu lihai dalam saling menutupi maling makin suramm aja #IndonesiaGelap","1893429213497053265","","","in","","0","1","1","https://x.com/undefined/status/1893429213497053265","1577484041317912577",
"1893429079124373540","Sat Feb 22 22:34:05 +0000 2025","0","Di tengah isu danantara dan ketidakjelasan ekonomi jni mending lu pns dah. RBB dama CPNS juga lebih transparan cpns tahun kemaren RBB BISA JOKI BAJINGAN ","1893429079124373540","","","in","","0","0","0","https://x.com/undefined/status/1893429079124373540","1638457072571527169",
"1893201569212248427","Sat Feb 22 22:32:28 +0000 2025","1","@tempodotco dikira duit yang disetor ke danantara itu asalnya darimana om tohir? dari rekening kamu?","1893428672473764225","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1893428672473764225","1646345540333105153",
"1893427918077890591","Sat Feb 22 22:29:28 +0000 2025","0","make bank negara = membiayai buzzer dan Danantara mari beralih","1893427918077890591","","","in","","0","0","1","https://x.com/undefined/status/1893427918077890591","1342080566225563649",
"1892997864336273488","Sat Feb 22 22:27:42 +0000 2025","0","@geloraco danantara? nusantara aja blum kelar2","1893427474601742672","","geloraco","in","","0","0","0","https://x.com/undefined/status/1893427474601742672","1799043452220723200",
"1893426910459269561","Sat Feb 22 22:25:37 +0000 2025","0","kpn hari nemu artikel bagus mengenai Danantara dari portal neraca tp barusan cek Indonesia Gelap malah gini bjir wkwk blatantly showing gue bisa dibeli hehe https://t.co/wRCtj93Dl6","1893426949718261900","https://pbs.twimg.com/media/GkbNxW3bUAAwuMP.jpg","lunedel_","in","","0","0","0","https://x.com/undefined/status/1893426949718261900","2165690754",
"1892844204599955458","Sat Feb 22 21:17:02 +0000 2025","0","@xoxocuan @asumsico Hilang 1 tapi malah nambah banyak bang mentri+wamen stafsus sampai ke asistennya pada nambahin beban. Belum lagi IKN KCIC tambah lagi MBG dan beban paling gede duitnya ya DANANTARA ","1893409689678836076","","xoxocuan","in","","0","0","0","https://x.com/undefined/status/1893409689678836076","320671693",
"1893408806501036280","Sat Feb 22 21:13:31 +0000 2025","2314","Tolol emang. Negara ngurus asuransi jiwa saja gak becus. Gimana ngurus SWF modelan Danantara??? Mana itu Danantara pake duit hasil efisienshit lagi bukan hasil surplus anggaran. Ibaratnya kaya main saham tpi pake duit hasil mangkas kebutuhan pokok rumah tangga.","1893408806501036280","","","in","","7","20","1029","https://x.com/undefined/status/1893408806501036280","320671693",
"1893407383344370123","Sat Feb 22 21:07:52 +0000 2025","0","Danantara Harus Transparsn untuk Perkuat Daya Saing https://t.co/O4YvuwDrTF","1893407383344370123","","","in","","0","0","0","https://x.com/undefined/status/1893407383344370123","2544978158",
"1892923628037021960","Sat Feb 22 21:06:47 +0000 2025","0","@tempodotco Danantara itu proyek 2029 utk pangeran idiot solo. Perhatikan bae2 isi berita makan gratis selalu ada sih idiot solol tsb. Danantar proyek 2029 utk ikut pilpres pakai dana rakyat buru2 tarik deh kalo kelen simpan duit disna.","1893407108596388170","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1893407108596388170","933278349228568577",
"1893234088539996668","Sat Feb 22 20:57:50 +0000 2025","1","@Opiniku95098012 Danantara seperti monster mengerikan Kalau baca di medsos artinya kebal hukum Rakyat tidak bisa nuntut kalau bermasalah !!!","1893404857672831065","","Opiniku95098012","in","","0","0","1","https://x.com/undefined/status/1893404857672831065","1315667947877142528",
"1892923628037021960","Sat Feb 22 20:37:43 +0000 2025","0","@tempodotco Berarti gak ada satupun fakta yang mendukung Danantara berkontribusi untuk bangsa. Dia lahir untuk ajang korupsi dan merongrong kedaulatan bangsa. By design. Habis sudah.","1893399796272046134","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1893399796272046134","1606408826508283904",
"1893398503432278231","Sat Feb 22 20:32:35 +0000 2025","0","iseng iseng baca ternyata danantara bisa milih dirut BUMN gmn bisa itu gabakal dipake buat politis xixixi negara kontol","1893398503432278231","","","in","","0","0","0","https://x.com/undefined/status/1893398503432278231","1693950178464833536",
"1893397436820754466","Sat Feb 22 20:28:21 +0000 2025","0","Setelah menyimak percakapan Narsum AFU tentang Danantara kelahiran Danantara akan menghasilkan Indonesia berjaya atau Indonesia terpuruk selanjutnya tergantung kepada Pak Presiden memilih siapa nahkoda Danantara. https://t.co/nF08TcQP9n","1893397436820754466","","","in","","0","0","0","https://x.com/undefined/status/1893397436820754466","1449222685678968837",
"1893288438545240463","Sat Feb 22 20:22:45 +0000 2025","1","@khathulistiwa77 @Athalia_Lize Gw bkn bajer yah tp mnurut gw danantara nih proyek bagus yg bikin singapur ketar ketir krn danantara nih bs mlemahkan pngaruh singapur di asia tenggara..Danantara nih badan investasi yg mngelola dividen bumn lo bndingin sm asabri ato jiwasraya jlas beda fungsilah hehe","1893396026825851357","","khathulistiwa77","in","","0","6","0","https://x.com/undefined/status/1893396026825851357","1862851059707973632",
"1893316139146436783","Sat Feb 22 20:07:11 +0000 2025","0","@tanyakanrl Budak danantara?","1893392112311324931","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1893392112311324931","1668075177534697472",
"1893076185254633547","Sat Feb 22 20:06:47 +0000 2025","0","@OposisiCerdas Saya meyakini Danantara kedepan akan seperti Jiwasraya Taspen dan Asabri dan Dana Haji","1893392008938389665","","OposisiCerdas","in","","0","0","0","https://x.com/undefined/status/1893392008938389665","1731366592251047936",
"1892863008818213041","Sat Feb 22 19:53:35 +0000 2025","0","@sosmedkeras Ini pasti calon pimpinan headoffice DANANTARA ya...","1893388688505127222","","sosmedkeras","in","","0","0","0","https://x.com/undefined/status/1893388688505127222","118365034",
"1893166202614411553","Sat Feb 22 19:49:13 +0000 2025","0","@ferizandra Nah ini pejabat2 kontol ini bikin program aja gak becus apalagi mau bikin danantara yg jauh lebih kompleks variabel dan risikonya","1893387587810632099","","ferizandra","in","","0","0","0","https://x.com/undefined/status/1893387587810632099","131449847",
"1893382375482036337","Sat Feb 22 19:28:30 +0000 2025","0","lah tai kucing di bank negara jg masuk kantong blio blio yg ngide danantara itu","1893382375482036337","","","in","","0","0","0","https://x.com/undefined/status/1893382375482036337","1449204737769828354",
"1893219499718906362","Sat Feb 22 19:28:17 +0000 2025","0","@NenkMonica bubarkan danantara","1893382322717593828","","NenkMonica","in","","0","0","0","https://x.com/undefined/status/1893382322717593828","1718128088247324672",
"1893382167876526141","Sat Feb 22 19:27:40 +0000 2025","0","bumn is at their lowest point to lose all of their money bayar project juga lamac tapi masih hisa sewa BUZZER~ bejir kata gw mendingan lu pake itu duit buat jaga-jaga siapa tau danantara gagal","1893382167876526141","","","in","","0","0","0","https://x.com/undefined/status/1893382167876526141","1776283125502672896",
"1893381842499178688","Sat Feb 22 19:26:23 +0000 2025","1","Setuju... Tobat itu urusan moral urusan hukum tetap harus dituntut. Indonesia gelap demi danantara harus diprotes. Indonesia gelap karena IKN harus diusut. Indonesia gelap dalam praktik suap Masiku harus dihukum.","1893381842499178688","","","in","","0","0","0","https://x.com/undefined/status/1893381842499178688","1731476067893092352",
"1893380619691802972","Sat Feb 22 19:21:31 +0000 2025","5","Danantara akan diurus oleh keluarga Jokowi dan tak akan tersentuh KPK dan BPK. Undang²nya memang begitu. https://t.co/UbRC7KOGGb","1893380619691802972","https://pbs.twimg.com/media/Gkajo8iaAAAmA8v.jpg","","in","","1","1","5","https://x.com/undefined/status/1893380619691802972","1419466702333517824",
"1893380185069654134","Sat Feb 22 19:19:48 +0000 2025","6","Kaesang bakal jadi salah satu direktur Danantara yang mengurusi dana rakyat dan tidak tersentuh KPK dan BPK. Rakyat kecil dan miskin jangan macem² ya? Diem aja. Nonton aja. https://t.co/6TalXwToyS","1893380185069654134","","","in","","1","5","3","https://x.com/undefined/status/1893380185069654134","1419466702333517824",
"1893358445253795960","Sat Feb 22 19:00:44 +0000 2025","1","@NyaiNeneng @NyaiNeneng Kata Nya Danantara Pengelola Uang Ribuan Triliun. Ternyata Akun Twitter Nya Cuma : SE UPIL Jumlah Mutualan. https://t.co/yUsHHVcUQL","1893375387477963031","https://pbs.twimg.com/media/Gkae4TsWEAE2mEi.jpg","RIPDEMOKRASI","in","","0","0","0","https://x.com/undefined/status/1893375387477963031","1603630153816367104",
"1893320122900611171","Sat Feb 22 18:59:57 +0000 2025","1","@bhres_ Masih sih 30 hari max di-ttd Pres dan berlaku. Masalahnya sampai skr blm di-ttd (pdhl prioritas programnya krn lanjutan pemakaian atas so called efisiensi di Inpres 1/2025) tapi persiapan pembentukan dan launching Danantara jalan terus. Atas underlying regulation yg mana juga gak","1893375190652059810","","bhres_","in","","0","1","0","https://x.com/undefined/status/1893375190652059810","1209196396374417409",
"1892923628037021960","Sat Feb 22 18:56:56 +0000 2025","0","@tempodotco Danantara itu; https://t.co/ZWQNUfh6VW","1893374431218552983","https://pbs.twimg.com/media/GkaeAtqWwAEBbo1.jpg","tempodotco","in","","0","0","0","https://x.com/undefined/status/1893374431218552983","951012031",
"1893374247281557706","Sat Feb 22 18:56:12 +0000 2025","11","Danantara adalah entitas yang diciptakan untuk memperkaya diri dengan topeng BUMN. Ini adalah langkah yang sangat tidak tahu malu.","1893374247281557706","","","in","","1","4","3","https://x.com/undefined/status/1893374247281557706","1719885887662874624",
"1893372983932027341","Sat Feb 22 18:53:12 +0000 2025","0","Kata Nya DANANTARA Pengelola Uang Ribuan Triliun. Ternyata Akun Twitter Cuma : SE UPIL Jumlah Mutualan Nya. Proyek Tipu - Menipu . https://t.co/5uOtlHQH0T","1893373492764045796","https://pbs.twimg.com/media/GkadJ_5WQAIqlb5.jpg","RIPDEMOKRASI","in","","0","0","0","https://x.com/undefined/status/1893373492764045796","1603630153816367104",
"1893372983932027341","Sat Feb 22 18:51:11 +0000 2025","7","WooW .... PENGUASA Mulai Promosi Danantara Dengan 1 Admin = Akun Bot Bertujuan JUAL BUMN Kepada Pihak Swasta Asing. Sebab Negeri Konoha Sudah O ( Nol ) 1. Kas Negara 2. Limit Pinjaman Hutang https://t.co/o3vQo2stc2","1893372983932027341","https://pbs.twimg.com/media/GkacsbYXsAAOR6-.jpg","","in","","0","1","3","https://x.com/undefined/status/1893372983932027341","1603630153816367104",
"1893372700103495711","Sat Feb 22 18:50:03 +0000 2025","0","Danantara banyak pro kontra. Tapi peluangnya bagus loh. Iya gak sih? #danantara issue","1893372700103495711","","","in","","0","0","0","https://x.com/undefined/status/1893372700103495711","471726711",
"1893372522470560238","Sat Feb 22 18:49:21 +0000 2025","0","Kemaren nemu komen si tiktok yang jelasin panjang lebar tentang danantara mirip thread lah. Mau bilang itu buzzer tp kok niat dan lumayan pinter ya eh tp kok di akhir komennya ada ngetag akun yg di privat? Apakah maksudnya dia nyetor kerjaan sama mandor ?","1893372522470560238","","","in","","0","0","0","https://x.com/undefined/status/1893372522470560238","764036150",
"1893365629995889033","Sat Feb 22 18:41:48 +0000 2025","205","@BudiBukanIntel Tapi emang wajar mereka panik. Danantara beneran mulai orang senior sekitar saya berencana pada buka rekening @BankBCA Om Bud... Senior citizen pensiunan duitnya pas an mereka panik kalo uang yang pas an itu ilang gitu aja. Padahal itu simpanan mereka dari masih muda.","1893370625063879053","","BudiBukanIntel","in","","0","2","7","https://x.com/undefined/status/1893370625063879053","108122445",
"1892997864336273488","Sat Feb 22 18:37:01 +0000 2025","0","@geloraco Bisnis pribadi aja pada kolaps dia mo pegang Danantara .puncak kehancuran ","1893369418954006657","","geloraco","in","","0","0","0","https://x.com/undefined/status/1893369418954006657","1863324391205122048",
"1893369306139783604","Sat Feb 22 18:36:34 +0000 2025","0","sama yang tercantum. efisiensi bagus kalo dialokasiin ke yang lebih penting dan bermanfaat. MBG bukan jalan pintas danantara juga program aneh. yang ninggalin banyak utang masa justru disuruh jadi pengawas program? kpk dan bpk juga ga bisa sidak karena ga ada transparansi pula?","1893369308400755097","","aJUYEONLEE","in","","0","1","0","https://x.com/undefined/status/1893369308400755097","1474589542778761220",
"1893369246048239678","Sat Feb 22 18:36:20 +0000 2025","3","Udah mah kejadian gini (belum asabri taspen bumiputera dll) malah mo lanjut ke danantara ","1893369246048239678","","","in","","0","2","1","https://x.com/undefined/status/1893369246048239678","1339383991",
"1893369021250064499","Sat Feb 22 18:35:26 +0000 2025","0","Hipmi Berharap Danantara Kelola Aset secara Profesional dan Transparan https://t.co/o9eRoTluRN","1893369021250064499","","","in","","0","0","0","https://x.com/undefined/status/1893369021250064499","1578222594",
"1893288438545240463","Sat Feb 22 18:28:26 +0000 2025","29","@Athalia_Lize Eh buzzer kodok gue kasi tau ya. Komen2 kalian tuh terdengar gak natural dan kaku seolah dibuat-buat. Kentara banget tau gak. Mana pada tiap komen ada hashtag-nya pula. Keliatan banget kek pengen nge-push gagasan tolol soal danantara ini.","1893367257901748627","","Athalia_Lize","in","","0","2","0","https://x.com/undefined/status/1893367257901748627","1827038065069793281",
"1893366360585183440","Sat Feb 22 18:24:52 +0000 2025","2","MBG ini tip of iceberg Danantara seems worst than MBG","1893366360585183440","","","in","","0","0","0","https://x.com/undefined/status/1893366360585183440","1376212304501477387",
"1892997864336273488","Sat Feb 22 18:20:37 +0000 2025","0","@geloraco Wajib di usut siapa di balik danantara itu makin tdk percaya dgn efisiensi ad Udang di balik batu itu","1893365291888861598","","geloraco","in","","0","0","0","https://x.com/undefined/status/1893365291888861598","1766689248898695168",
"1893365188117598268","Sat Feb 22 18:20:12 +0000 2025","0","Burhanuddin Abdullah Ditunjuk Menjadi Ketua Tim Pakar Program Danantara https://t.co/FfcAKv75Jk https://t.co/yaUoTphGtc","1893365188117598268","https://pbs.twimg.com/media/GkaVmOZX0AAxTdK.jpg","","in","","0","0","0","https://x.com/undefined/status/1893365188117598268","1876277902817579008",
"1893364542685499406","Sat Feb 22 18:17:38 +0000 2025","1","DANANTARA https://t.co/l6PfXgLh55","1893364542685499406","https://pbs.twimg.com/media/GkaVBFHXsAAgBNI.jpg","","in","","1","0","0","https://x.com/undefined/status/1893364542685499406","1629272605",
"1893362801885999294","Sat Feb 22 18:12:26 +0000 2025","0","Inimah motongnya aja gak bener. lebih milih motong anggaran pendidikan tapi gak motong sama sekali anggaran polisi dan militer. Ditaruhnya lebih gak bener lagi buat investasi Danantara yang jauh dari kata kredibel.","1893363233357955287","","rdhdanu15","in","","0","0","0","https://x.com/undefined/status/1893363233357955287","1667950991285837824",
"1893337973862617524","Sat Feb 22 17:59:45 +0000 2025","3","@gg_02022020 Danantara model operasionalnya mau dibuat spt EIC &amp; VOC tapi dengan gaya state capitalism-nya RRC. Problem berikutnya yg mengelola punya mental kebangsaan atau tidak? Hehe","1893360041865977986","","gg_02022020","in","","0","2","1","https://x.com/undefined/status/1893360041865977986","229772871",
"1892031127956648212","Sat Feb 22 17:59:25 +0000 2025","0","@BosPurwa Danantara kalau seperti Temasek bagus tapi sulit percaya kalau buatan +62","1893359959133352010","","BosPurwa","in","","0","0","0","https://x.com/undefined/status/1893359959133352010","1080037492781268996",
"1893356126093091270","Sat Feb 22 17:44:16 +0000 2025","0","5. Pengawas danantara menteri BUMN berdasarkan RUU BUMN tapi Prabowo ngajak presiden sebelumnya dan lembaga agama supaya dipercaya rakyat.","1893356145391071374","","victoryngrace","in","","0","1","0","https://x.com/undefined/status/1893356145391071374","1368939108475621376",
